date,store_id,product_id,qty_sold,price,on_promo
2023-08-05,Store_1,Product_4,39,267,0
2023-08-06,Store_1,Product_4,36,250,0
2023-08-07,Store_1,Product_4,23,162,0
2023-08-08,Store_1,Product_4,20,168,0
2023-08-09,Store_1,Product_4,30,395,0
2023-08-10,Store_1,Product_4,30,417,0
2023-08-11,Store_1,Product_4,29,115,0
2023-08-12,Store_1,Product_4,31,237,0
2023-08-13,Store_1,Product_4,46,374,1
2023-08-14,Store_1,Product_4,38,176,1
2023-08-15,Store_1,Product_4,27,457,0
2023-08-16,Store_1,Product_4,20,190,0
2023-08-17,Store_1,Product_4,27,308,0
2023-08-18,Store_1,Product_4,28,206,0
2023-08-19,Store_1,Product_4,38,383,0
2023-08-20,Store_1,Product_4,45,236,1
2023-08-21,Store_1,Product_4,21,440,0
2023-08-22,Store_1,Product_4,21,462,0
2023-08-23,Store_1,Product_4,30,267,0
2023-08-24,Store_1,Product_4,23,206,0
2023-08-25,Store_1,Product_4,24,117,0
2023-08-26,Store_1,Product_4,31,238,0
2023-08-27,Store_1,Product_4,39,359,0
2023-08-28,Store_1,Product_4,25,160,0
2023-08-29,Store_1,Product_4,30,423,0
2023-08-30,Store_1,Product_4,20,341,0
2023-08-31,Store_1,Product_4,28,137,0
2023-09-01,Store_1,Product_4,24,232,0
2023-09-02,Store_1,Product_4,30,120,0
2023-09-03,Store_1,Product_4,46,208,1
2023-09-04,Store_1,Product_4,23,168,0
2023-09-05,Store_1,Product_4,20,382,0
2023-09-06,Store_1,Product_4,27,252,0
2023-09-07,Store_1,Product_4,24,477,0
2023-09-08,Store_1,Product_4,38,336,1
2023-09-09,Store_1,Product_4,36,154,0
2023-09-10,Store_1,Product_4,34,276,0
2023-09-11,Store_1,Product_4,29,435,0
2023-09-12,Store_1,Product_4,20,416,0
2023-09-13,Store_1,Product_4,28,208,0
2023-09-14,Store_1,Product_4,22,217,0
2023-09-15,Store_1,Product_4,24,175,0
2023-09-16,Store_1,Product_4,36,412,0
2023-09-17,Store_1,Product_4,35,338,0
2023-09-18,Store_1,Product_4,24,259,0
2023-09-19,Store_1,Product_4,23,144,0
2023-09-20,Store_1,Product_4,20,184,0
2023-09-21,Store_1,Product_4,21,207,0
2023-09-22,Store_1,Product_4,21,345,0
2023-09-23,Store_1,Product_4,30,225,0
2023-09-24,Store_1,Product_4,40,221,0
2023-09-25,Store_1,Product_4,29,214,0
2023-09-26,Store_1,Product_4,23,333,0
2023-09-27,Store_1,Product_4,30,346,0
2023-09-28,Store_1,Product_4,25,217,0
2023-09-29,Store_1,Product_4,27,236,0
2023-09-30,Store_1,Product_4,30,118,0
2023-10-01,Store_1,Product_4,32,274,0
2023-10-02,Store_1,Product_4,29,453,0
2023-10-03,Store_1,Product_4,22,484,0
2023-10-04,Store_1,Product_4,21,338,0
2023-10-05,Store_1,Product_4,20,416,0
2023-10-06,Store_1,Product_4,26,381,0
2023-10-07,Store_1,Product_4,30,424,0
2023-10-08,Store_1,Product_4,54,106,1
2023-10-09,Store_1,Product_4,29,408,0
2023-10-10,Store_1,Product_4,20,116,0
2023-10-11,Store_1,Product_4,30,352,0
2023-10-12,Store_1,Product_4,22,216,0
2023-10-13,Store_1,Product_4,30,479,0
2023-10-14,Store_1,Product_4,38,172,0
2023-10-15,Store_1,Product_4,37,192,0
2023-10-16,Store_1,Product_4,43,463,1
2023-10-17,Store_1,Product_4,22,298,0
2023-10-18,Store_1,Product_4,37,370,1
2023-10-19,Store_1,Product_4,22,129,0
2023-10-20,Store_1,Product_4,43,483,1
2023-10-21,Store_1,Product_4,31,121,0
2023-10-22,Store_1,Product_4,35,284,0
2023-10-23,Store_1,Product_4,42,319,1
2023-10-24,Store_1,Product_4,23,272,0
2023-10-25,Store_1,Product_4,21,144,0
2023-10-26,Store_1,Product_4,25,320,0
2023-10-27,Store_1,Product_4,30,422,0
2023-10-28,Store_1,Product_4,32,305,0
2023-10-29,Store_1,Product_4,37,161,0
2023-10-30,Store_1,Product_4,23,471,0
2023-10-31,Store_1,Product_4,30,206,0
2023-11-01,Store_1,Product_4,30,485,0
2023-11-02,Store_1,Product_4,20,258,0
2023-11-03,Store_1,Product_4,21,306,0
2023-11-04,Store_1,Product_4,38,300,0
2023-11-05,Store_1,Product_4,39,467,0
2023-11-06,Store_1,Product_4,26,308,0
2023-11-07,Store_1,Product_4,22,291,0
2023-11-08,Store_1,Product_4,30,364,0
2023-11-09,Store_1,Product_4,25,499,0
2023-11-10,Store_1,Product_4,26,376,0
2023-11-11,Store_1,Product_4,54,344,1
2023-11-12,Store_1,Product_4,35,431,0
2023-11-13,Store_1,Product_4,29,366,0
2023-11-14,Store_1,Product_4,25,203,0
2023-11-15,Store_1,Product_4,30,336,0
2023-11-16,Store_1,Product_4,45,321,1
2023-11-17,Store_1,Product_4,29,306,0
2023-11-18,Store_1,Product_4,30,277,0
2023-11-19,Store_1,Product_4,47,245,1
2023-11-20,Store_1,Product_4,20,393,0
2023-11-21,Store_1,Product_4,28,265,0
2023-11-22,Store_1,Product_4,22,228,0
2023-11-23,Store_1,Product_4,24,368,0
2023-11-24,Store_1,Product_4,30,377,0
2023-11-25,Store_1,Product_4,39,306,0
2023-11-26,Store_1,Product_4,33,474,0
2023-11-27,Store_1,Product_4,25,456,0
2023-11-28,Store_1,Product_4,23,127,0
2023-11-29,Store_1,Product_4,27,162,0
2023-11-30,Store_1,Product_4,25,195,0
2023-12-01,Store_1,Product_4,37,415,1
2023-12-02,Store_1,Product_4,52,275,1
2023-12-03,Store_1,Product_4,35,465,0
2023-12-04,Store_1,Product_4,30,354,0
2023-12-05,Store_1,Product_4,41,329,1
2023-12-06,Store_1,Product_4,36,430,1
2023-12-07,Store_1,Product_4,20,355,0
2023-12-08,Store_1,Product_4,25,375,0
2023-12-09,Store_1,Product_4,55,190,1
2023-12-10,Store_1,Product_4,39,446,0
2023-12-11,Store_1,Product_4,22,499,0
2023-12-12,Store_1,Product_4,35,286,1
2023-12-13,Store_1,Product_4,24,403,0
2023-12-14,Store_1,Product_4,24,265,0
2023-12-15,Store_1,Product_4,27,455,0
2023-12-16,Store_1,Product_4,51,334,1
2023-12-17,Store_1,Product_4,39,307,0
2023-12-18,Store_1,Product_4,39,237,1
2023-12-19,Store_1,Product_4,22,160,0
2023-12-20,Store_1,Product_4,22,173,0
2023-12-21,Store_1,Product_4,30,147,0
2023-12-22,Store_1,Product_4,37,238,1
2023-12-23,Store_1,Product_4,31,296,0
2023-12-24,Store_1,Product_4,40,248,0
2023-12-25,Store_1,Product_4,21,212,0
2023-12-26,Store_1,Product_4,29,113,0
2023-12-27,Store_1,Product_4,45,288,1
2023-12-28,Store_1,Product_4,21,281,0
2023-12-29,Store_1,Product_4,21,174,0
2023-12-30,Store_1,Product_4,34,442,0
2023-12-31,Store_1,Product_4,38,444,0
2023-01-01,Store_1,Product_5,38,438,0
2023-01-02,Store_1,Product_5,23,359,0
2023-01-03,Store_1,Product_5,23,313,0
2023-01-04,Store_1,Product_5,24,192,0
2023-01-05,Store_1,Product_5,24,211,0
2023-01-06,Store_1,Product_5,23,142,0
2023-01-07,Store_1,Product_5,55,321,1
2023-01-08,Store_1,Product_5,38,283,0
2023-01-09,Store_1,Product_5,32,421,0
2023-01-10,Store_1,Product_5,42,421,1
2023-01-11,Store_1,Product_5,26,174,0
2023-01-12,Store_1,Product_5,30,398,0
2023-01-13,Store_1,Product_5,28,128,0
2023-01-14,Store_1,Product_5,40,308,0
2023-01-15,Store_1,Product_5,51,243,1
2023-01-16,Store_1,Product_5,33,144,0
2023-01-17,Store_1,Product_5,48,254,1
2023-01-18,Store_1,Product_5,42,355,1
2023-01-19,Store_1,Product_5,46,311,1
2023-01-20,Store_1,Product_5,42,338,1
2023-01-21,Store_1,Product_5,39,306,0
2023-01-22,Store_1,Product_5,37,375,0
2023-01-23,Store_1,Product_5,29,367,0
2023-01-24,Store_1,Product_5,23,397,0
2023-01-25,Store_1,Product_5,25,197,0
2023-01-26,Store_1,Product_5,24,157,0
2023-01-27,Store_1,Product_5,24,149,0
2023-01-28,Store_1,Product_5,53,151,1
2023-01-29,Store_1,Product_5,37,392,0
2023-01-30,Store_1,Product_5,46,395,1
2023-01-31,Store_1,Product_5,30,494,0
2023-02-01,Store_1,Product_5,30,155,0
2023-02-02,Store_1,Product_5,32,148,0
2023-02-03,Store_1,Product_5,26,135,0
2023-02-04,Store_1,Product_5,37,103,0
2023-02-05,Store_1,Product_5,34,482,0
2023-02-06,Store_1,Product_5,30,377,0
2023-02-07,Store_1,Product_5,39,110,1
2023-02-08,Store_1,Product_5,27,365,0
2023-02-09,Store_1,Product_5,30,454,0
2023-02-10,Store_1,Product_5,29,346,0
2023-02-11,Store_1,Product_5,57,205,1
2023-02-12,Store_1,Product_5,37,364,0
2023-02-13,Store_1,Product_5,28,275,0
2023-02-14,Store_1,Product_5,24,498,0
2023-02-15,Store_1,Product_5,32,418,0
2023-02-16,Store_1,Product_5,44,436,1
2023-02-17,Store_1,Product_5,46,317,1
2023-02-18,Store_1,Product_5,43,432,0
2023-02-19,Store_1,Product_5,41,137,0
2023-02-20,Store_1,Product_5,25,348,0
2023-02-21,Store_1,Product_5,25,499,0
2023-02-22,Store_1,Product_5,29,286,0
2023-02-23,Store_1,Product_5,31,496,0
2023-02-24,Store_1,Product_5,38,489,1
2023-02-25,Store_1,Product_5,35,287,0
2023-02-26,Store_1,Product_5,57,409,1
2023-02-27,Store_1,Product_5,41,171,1
2023-02-28,Store_1,Product_5,31,286,0
2023-03-01,Store_1,Product_5,28,219,0
2023-03-02,Store_1,Product_5,27,230,0
2023-03-03,Store_1,Product_5,43,195,1
2023-03-04,Store_1,Product_5,53,171,1
2023-03-05,Store_1,Product_5,41,131,0
2023-03-06,Store_1,Product_5,40,355,1
2023-03-07,Store_1,Product_5,33,414,0
2023-03-08,Store_1,Product_5,27,444,0
2023-03-09,Store_1,Product_5,31,312,0
2023-03-10,Store_1,Product_5,32,482,0
2023-03-11,Store_1,Product_5,38,144,0
2023-03-12,Store_1,Product_5,42,375,0
2023-03-13,Store_1,Product_5,26,484,0
2023-03-14,Store_1,Product_5,23,427,0
2023-03-15,Store_1,Product_5,39,378,1
2023-03-16,Store_1,Product_5,30,210,0
2023-03-17,Store_1,Product_5,33,328,0
2023-03-18,Store_1,Product_5,33,288,0
2023-03-19,Store_1,Product_5,39,309,0
2023-03-20,Store_1,Product_5,23,112,0
2023-03-21,Store_1,Product_5,24,193,0
2023-03-22,Store_1,Product_5,24,193,0
2023-03-23,Store_1,Product_5,27,436,0
2023-03-24,Store_1,Product_5,30,242,0
2023-03-25,Store_1,Product_5,41,463,0
2023-03-26,Store_1,Product_5,37,279,0
2023-03-27,Store_1,Product_5,38,236,1
2023-03-28,Store_1,Product_5,43,143,1
2023-03-29,Store_1,Product_5,25,307,0
2023-03-30,Store_1,Product_5,31,239,0
2023-03-31,Store_1,Product_5,23,491,0
2023-04-01,Store_1,Product_5,55,367,1
2023-04-02,Store_1,Product_5,33,141,0
2023-04-03,Store_1,Product_5,25,270,0
2023-04-04,Store_1,Product_5,23,320,0
2023-04-05,Store_1,Product_5,27,155,0
2023-04-06,Store_1,Product_5,28,201,0
2023-04-07,Store_1,Product_5,27,409,0
2023-04-08,Store_1,Product_5,40,326,0
2023-04-09,Store_1,Product_5,35,404,0
2023-04-10,Store_1,Product_5,42,162,1
2023-04-11,Store_1,Product_5,45,255,1
2023-04-12,Store_1,Product_5,33,246,0
2023-04-13,Store_1,Product_5,30,137,0
2023-04-14,Store_1,Product_5,29,343,0
2023-04-15,Store_1,Product_5,36,276,0
2023-04-16,Store_1,Product_5,43,368,0
2023-04-17,Store_1,Product_5,26,204,0
2023-04-18,Store_1,Product_5,26,182,0
2023-04-19,Store_1,Product_5,32,337,0
2023-04-20,Store_1,Product_5,30,383,0
2023-04-21,Store_1,Product_5,23,403,0
2023-04-22,Store_1,Product_5,40,307,0
2023-04-23,Store_1,Product_5,49,236,1
2023-04-24,Store_1,Product_5,30,474,0
2023-04-25,Store_1,Product_5,46,166,1
2023-04-26,Store_1,Product_5,32,217,0
2023-04-27,Store_1,Product_5,47,459,1
2023-04-28,Store_1,Product_5,32,251,0
2023-04-29,Store_1,Product_5,37,382,0
2023-04-30,Store_1,Product_5,33,204,0
2023-05-01,Store_1,Product_5,27,274,0
2023-05-02,Store_1,Product_5,39,439,1
2023-05-03,Store_1,Product_5,29,275,0
2023-05-04,Store_1,Product_5,29,345,0
2023-05-05,Store_1,Product_5,31,486,0
2023-05-06,Store_1,Product_5,42,439,0
2023-05-07,Store_1,Product_5,48,471,1
2023-05-08,Store_1,Product_5,28,349,0
2023-05-09,Store_1,Product_5,26,124,0
2023-05-10,Store_1,Product_5,27,477,0
2023-05-11,Store_1,Product_5,27,462,0
2023-05-12,Store_1,Product_5,29,117,0
2023-05-13,Store_1,Product_5,52,313,1
2023-05-14,Store_1,Product_5,40,139,0
2023-05-15,Store_1,Product_5,24,279,0
2023-05-16,Store_1,Product_5,23,302,0
2023-05-17,Store_1,Product_5,27,280,0
2023-05-18,Store_1,Product_5,29,336,0
2023-05-19,Store_1,Product_5,28,172,0
2023-05-20,Store_1,Product_5,43,459,0
2023-05-21,Store_1,Product_5,35,207,0
2023-05-22,Store_1,Product_5,29,478,0
2023-05-23,Store_1,Product_5,30,480,0
2023-05-24,Store_1,Product_5,28,193,0
2023-05-25,Store_1,Product_5,31,285,0
2023-05-26,Store_1,Product_5,27,261,0
2023-05-27,Store_1,Product_5,39,444,0
2023-05-28,Store_1,Product_5,33,139,0
2023-05-29,Store_1,Product_5,27,420,0
2023-05-30,Store_1,Product_5,31,281,0
2023-05-31,Store_1,Product_5,47,308,1
2023-06-01,Store_1,Product_5,28,307,0
2023-06-02,Store_1,Product_5,30,372,0
2023-06-03,Store_1,Product_5,33,240,0
2023-06-04,Store_1,Product_5,48,177,1
2023-06-05,Store_1,Product_5,28,113,0
2023-06-06,Store_1,Product_5,45,409,1
2023-06-07,Store_1,Product_5,33,344,0
2023-06-08,Store_1,Product_5,45,105,1
2023-06-09,Store_1,Product_5,42,404,1
2023-06-10,Store_1,Product_5,39,125,0
2023-06-11,Store_1,Product_5,37,489,0
2023-06-12,Store_1,Product_5,28,341,0
2023-06-13,Store_1,Product_5,24,348,0
2023-06-14,Store_1,Product_5,29,474,0
2023-06-15,Store_1,Product_5,25,338,0
2023-06-16,Store_1,Product_5,25,199,0
2023-06-17,Store_1,Product_5,35,143,0
2023-06-18,Store_1,Product_5,40,480,0
2023-06-19,Store_1,Product_5,38,149,1
2023-06-20,Store_1,Product_5,23,263,0
2023-06-21,Store_1,Product_5,28,497,0
2023-06-22,Store_1,Product_5,27,338,0
2023-06-23,Store_1,Product_5,26,307,0
2023-06-24,Store_1,Product_5,36,383,0
2023-06-25,Store_1,Product_5,34,345,0
2023-06-26,Store_1,Product_5,30,270,0
2023-06-27,Store_1,Product_5,31,363,0
2023-06-28,Store_1,Product_5,44,470,1
2023-06-29,Store_1,Product_5,29,412,0
2023-06-30,Store_1,Product_5,25,329,0
2023-07-01,Store_1,Product_5,34,472,0
2023-07-02,Store_1,Product_5,39,270,0
2023-07-03,Store_1,Product_5,44,489,1
2023-07-04,Store_1,Product_5,45,207,1
2023-07-05,Store_1,Product_5,26,105,0
2023-07-06,Store_1,Product_5,47,477,1
2023-07-07,Store_1,Product_5,31,311,0
2023-07-08,Store_1,Product_5,38,478,0
2023-07-09,Store_1,Product_5,50,398,1
2023-07-10,Store_1,Product_5,23,436,0
2023-07-11,Store_1,Product_5,31,313,0
2023-07-12,Store_1,Product_5,45,121,1
2023-07-13,Store_1,Product_5,23,467,0
2023-07-14,Store_1,Product_5,29,350,0
2023-07-15,Store_1,Product_5,42,415,0
2023-07-16,Store_1,Product_5,39,117,0
2023-07-17,Store_1,Product_5,23,428,0
2023-07-18,Store_1,Product_5,29,224,0
2023-07-19,Store_1,Product_5,27,355,0
2023-07-20,Store_1,Product_5,29,336,0
2023-07-21,Store_1,Product_5,30,124,0
2023-07-22,Store_1,Product_5,57,413,1
2023-07-23,Store_1,Product_5,54,124,1
2023-07-24,Store_1,Product_5,25,325,0
2023-07-25,Store_1,Product_5,32,110,0
2023-07-26,Store_1,Product_5,42,272,1
2023-07-27,Store_1,Product_5,29,481,0
2023-07-28,Store_1,Product_5,39,397,1
2023-07-29,Store_1,Product_5,34,430,0
2023-07-30,Store_1,Product_5,33,286,0
2023-07-31,Store_1,Product_5,47,463,1
2023-08-01,Store_1,Product_5,33,403,0
2023-08-02,Store_1,Product_5,32,432,0
2023-08-03,Store_1,Product_5,41,229,1
2023-08-04,Store_1,Product_5,32,382,0
2023-08-05,Store_1,Product_5,55,466,1
2023-08-06,Store_1,Product_5,39,479,0
2023-08-07,Store_1,Product_5,48,352,1
2023-08-08,Store_1,Product_5,23,107,0
2023-08-09,Store_1,Product_5,27,391,0
2023-08-10,Store_1,Product_5,28,175,0
2023-08-11,Store_1,Product_5,27,499,0
2023-08-12,Store_1,Product_5,42,279,0
2023-08-13,Store_1,Product_5,37,498,0
2023-08-14,Store_1,Product_5,26,374,0
2023-08-15,Store_1,Product_5,32,264,0
2023-08-16,Store_1,Product_5,48,384,1
2023-08-17,Store_1,Product_5,26,418,0
2023-08-18,Store_1,Product_5,26,323,0
2023-08-19,Store_1,Product_5,34,455,0
2023-08-20,Store_1,Product_5,35,240,0
2023-08-21,Store_1,Product_5,33,320,0
2023-08-22,Store_1,Product_5,41,466,1
2023-08-23,Store_1,Product_5,26,137,0
2023-08-24,Store_1,Product_5,43,434,1
2023-08-25,Store_1,Product_5,31,387,0
2023-08-26,Store_1,Product_5,36,104,0
2023-08-27,Store_1,Product_5,36,174,0
2023-08-28,Store_1,Product_5,27,423,0
2023-08-29,Store_1,Product_5,24,236,0
2023-08-30,Store_1,Product_5,32,167,0
2023-08-31,Store_1,Product_5,25,258,0
2023-09-01,Store_1,Product_5,25,288,0
2023-09-02,Store_1,Product_5,50,387,1
2023-09-03,Store_1,Product_5,34,237,0
2023-09-04,Store_1,Product_5,24,372,0
2023-09-05,Store_1,Product_5,44,206,1
2023-09-06,Store_1,Product_5,45,474,1
2023-09-07,Store_1,Product_5,27,466,0
2023-09-08,Store_1,Product_5,24,308,0
2023-09-09,Store_1,Product_5,33,420,0
2023-09-10,Store_1,Product_5,37,485,0
2023-09-11,Store_1,Product_5,47,207,1
2023-09-12,Store_1,Product_5,25,395,0
2023-09-13,Store_1,Product_5,24,294,0
2023-09-14,Store_1,Product_5,25,468,0
2023-09-15,Store_1,Product_5,28,243,0
2023-09-16,Store_1,Product_5,34,129,0
2023-09-17,Store_1,Product_5,36,380,0
2023-09-18,Store_1,Product_5,32,395,0
2023-09-19,Store_1,Product_5,23,460,0
2023-09-20,Store_1,Product_5,28,345,0
2023-09-21,Store_1,Product_5,28,341,0
2023-09-22,Store_1,Product_5,33,435,0
2023-09-23,Store_1,Product_5,34,188,0
2023-09-24,Store_1,Product_5,34,172,0
2023-09-25,Store_1,Product_5,32,451,0
2023-09-26,Store_1,Product_5,31,375,0
2023-09-27,Store_1,Product_5,29,420,0
2023-09-28,Store_1,Product_5,25,485,0
2023-09-29,Store_1,Product_5,46,384,1
2023-09-30,Store_1,Product_5,37,224,0
2023-10-01,Store_1,Product_5,39,493,0
2023-10-02,Store_1,Product_5,27,497,0
2023-10-03,Store_1,Product_5,39,431,1
2023-10-04,Store_1,Product_5,28,135,0
2023-10-05,Store_1,Product_5,26,226,0
2023-10-06,Store_1,Product_5,26,195,0
2023-10-07,Store_1,Product_5,48,247,1
2023-10-08,Store_1,Product_5,34,250,0
2023-10-09,Store_1,Product_5,33,248,0
2023-10-10,Store_1,Product_5,30,330,0
2023-10-11,Store_1,Product_5,28,436,0
2023-10-12,Store_1,Product_5,29,298,0
2023-10-13,Store_1,Product_5,38,143,1
2023-10-14,Store_1,Product_5,34,382,0
2023-10-15,Store_1,Product_5,36,355,0
2023-10-16,Store_1,Product_5,33,142,0
2023-10-17,Store_1,Product_5,23,454,0
2023-10-18,Store_1,Product_5,23,209,0
2023-10-19,Store_1,Product_5,28,387,0
2023-10-20,Store_1,Product_5,45,311,1
2023-10-21,Store_1,Product_5,50,384,1
2023-10-22,Store_1,Product_5,53,194,1
2023-10-23,Store_1,Product_5,28,424,0
2023-10-24,Store_1,Product_5,33,346,0
2023-10-25,Store_1,Product_5,23,442,0
2023-10-26,Store_1,Product_5,48,153,1
2023-10-27,Store_1,Product_5,30,153,0
2023-10-28,Store_1,Product_5,42,119,0
2023-10-29,Store_1,Product_5,50,157,1
2023-10-30,Store_1,Product_5,27,436,0
2023-10-31,Store_1,Product_5,24,425,0
2023-11-01,Store_1,Product_5,30,260,0
2023-11-02,Store_1,Product_5,25,296,0
2023-11-03,Store_1,Product_5,33,311,0
2023-11-04,Store_1,Product_5,36,359,0
2023-11-05,Store_1,Product_5,35,201,0
2023-11-06,Store_1,Product_5,33,240,0
2023-11-07,Store_1,Product_5,31,151,0
2023-11-08,Store_1,Product_5,27,142,0
2023-11-09,Store_1,Product_5,25,299,0
2023-11-10,Store_1,Product_5,32,214,0
2023-11-11,Store_1,Product_5,42,176,0
2023-11-12,Store_1,Product_5,41,310,0
2023-11-13,Store_1,Product_5,44,306,1
2023-11-14,Store_1,Product_5,29,253,0
2023-11-15,Store_1,Product_5,47,393,1
2023-11-16,Store_1,Product_5,24,489,0
2023-11-17,Store_1,Product_5,26,319,0
2023-11-18,Store_1,Product_5,48,427,1
2023-11-19,Store_1,Product_5,43,475,0
2023-11-20,Store_1,Product_5,29,416,0
2023-11-21,Store_1,Product_5,26,253,0
2023-11-22,Store_1,Product_5,28,150,0
2023-11-23,Store_1,Product_5,27,408,0
2023-11-24,Store_1,Product_5,45,368,1
2023-11-25,Store_1,Product_5,56,153,1
2023-11-26,Store_1,Product_5,56,359,1
2023-11-27,Store_1,Product_5,48,106,1
2023-11-28,Store_1,Product_5,32,314,0
2023-11-29,Store_1,Product_5,29,334,0
2023-11-30,Store_1,Product_5,31,153,0
2023-12-01,Store_1,Product_5,25,369,0
2023-12-02,Store_1,Product_5,35,372,0
2023-12-03,Store_1,Product_5,35,192,0
2023-12-04,Store_1,Product_5,45,457,1
2023-12-05,Store_1,Product_5,32,280,0
2023-12-06,Store_1,Product_5,28,419,0
2023-12-07,Store_1,Product_5,29,106,0
2023-12-08,Store_1,Product_5,28,268,0
2023-12-09,Store_1,Product_5,42,490,0
2023-12-10,Store_1,Product_5,34,407,0
2023-12-11,Store_1,Product_5,23,287,0
2023-12-12,Store_1,Product_5,24,231,0
2023-12-13,Store_1,Product_5,33,359,0
2023-12-14,Store_1,Product_5,23,277,0
2023-12-15,Store_1,Product_5,31,107,0
2023-12-16,Store_1,Product_5,55,343,1
2023-12-17,Store_1,Product_5,43,131,0
2023-12-18,Store_1,Product_5,31,115,0
2023-12-19,Store_1,Product_5,25,286,0
2023-12-20,Store_1,Product_5,26,138,0
2023-12-21,Store_1,Product_5,32,231,0
2023-12-22,Store_1,Product_5,28,207,0
2023-12-23,Store_1,Product_5,36,280,0
2023-12-24,Store_1,Product_5,39,482,0
2023-12-25,Store_1,Product_5,47,189,1
2023-12-26,Store_1,Product_5,28,299,0
2023-12-27,Store_1,Product_5,30,200,0
2023-12-28,Store_1,Product_5,24,456,0
2023-12-29,Store_1,Product_5,46,328,1
2023-12-30,Store_1,Product_5,38,492,0
2023-12-31,Store_1,Product_5,38,346,0
2023-01-01,Store_2,Product_1,53,216,0
2023-01-02,Store_2,Product_1,44,472,0
2023-01-03,Store_2,Product_1,48,234,0
2023-01-04,Store_2,Product_1,53,285,0
2023-01-05,Store_2,Product_1,58,194,1
2023-01-06,Store_2,Product_1,52,478,0
2023-01-07,Store_2,Product_1,54,197,0
2023-01-08,Store_2,Product_1,60,271,0
2023-01-09,Store_2,Product_1,48,284,0
2023-01-10,Store_2,Product_1,47,243,0
2023-01-11,Store_2,Product_1,49,319,0
2023-01-12,Store_2,Product_1,45,364,0
2023-01-13,Store_2,Product_1,52,314,0
2023-01-14,Store_2,Product_1,57,429,0
2023-01-15,Store_2,Product_1,63,370,0
2023-01-16,Store_2,Product_1,49,466,0
2023-01-17,Store_2,Product_1,45,447,0
2023-01-18,Store_2,Product_1,45,210,0
2023-01-19,Store_2,Product_1,48,246,0
2023-01-20,Store_2,Product_1,45,221,0
2023-01-21,Store_2,Product_1,56,278,0
2023-01-22,Store_2,Product_1,57,235,0
2023-01-23,Store_2,Product_1,49,294,0
2023-01-24,Store_2,Product_1,51,432,0
2023-01-25,Store_2,Product_1,47,114,0
2023-01-26,Store_2,Product_1,49,377,0
2023-01-27,Store_2,Product_1,50,100,0
2023-01-28,Store_2,Product_1,77,209,1
2023-01-29,Store_2,Product_1,60,405,0
2023-01-30,Store_2,Product_1,51,253,0
2023-01-31,Store_2,Product_1,51,378,0
2023-02-01,Store_2,Product_1,53,124,0
2023-02-02,Store_2,Product_1,59,142,1
2023-02-03,Store_2,Product_1,44,418,0
2023-02-04,Store_2,Product_1,61,155,0
2023-02-05,Store_2,Product_1,63,236,0
2023-02-06,Store_2,Product_1,50,319,0
2023-02-07,Store_2,Product_1,43,348,0
2023-02-08,Store_2,Product_1,44,491,0
2023-02-09,Store_2,Product_1,48,193,0
2023-02-10,Store_2,Product_1,47,217,0
2023-02-11,Store_2,Product_1,54,165,0
2023-02-12,Store_2,Product_1,62,469,0
2023-02-13,Store_2,Product_1,44,302,0
2023-02-14,Store_2,Product_1,60,408,1
2023-02-15,Store_2,Product_1,67,473,1
2023-02-16,Store_2,Product_1,50,150,0
2023-02-17,Store_2,Product_1,68,250,1
2023-02-18,Store_2,Product_1,60,437,0
2023-02-19,Store_2,Product_1,59,286,0
2023-02-20,Store_2,Product_1,58,478,1
2023-02-21,Store_2,Product_1,61,276,1
2023-02-22,Store_2,Product_1,47,197,0
2023-02-23,Store_2,Product_1,45,393,0
2023-02-24,Store_2,Product_1,49,249,0
2023-02-25,Store_2,Product_1,55,145,0
2023-02-26,Store_2,Product_1,60,313,0
2023-02-27,Store_2,Product_1,47,184,0
2023-02-28,Store_2,Product_1,51,233,0
2023-03-01,Store_2,Product_1,49,442,0
2023-03-02,Store_2,Product_1,53,451,0
2023-03-03,Store_2,Product_1,53,324,0
2023-03-04,Store_2,Product_1,57,446,0
2023-03-05,Store_2,Product_1,54,402,0
2023-03-06,Store_2,Product_1,50,234,0
2023-03-07,Store_2,Product_1,44,446,0
2023-03-08,Store_2,Product_1,48,344,0
2023-03-09,Store_2,Product_1,51,189,0
2023-03-10,Store_2,Product_1,50,176,0
2023-03-11,Store_2,Product_1,53,200,0
2023-03-12,Store_2,Product_1,58,127,0
2023-03-13,Store_2,Product_1,51,157,0
2023-03-14,Store_2,Product_1,44,430,0
2023-03-15,Store_2,Product_1,51,489,0
2023-03-16,Store_2,Product_1,53,267,0
2023-03-17,Store_2,Product_1,45,454,0
2023-03-18,Store_2,Product_1,53,245,0
2023-03-19,Store_2,Product_1,53,443,0
2023-03-20,Store_2,Product_1,60,252,1
2023-03-21,Store_2,Product_1,58,444,1
2023-03-22,Store_2,Product_1,44,310,0
2023-03-23,Store_2,Product_1,51,428,0
2023-03-24,Store_2,Product_1,43,435,0
2023-03-25,Store_2,Product_1,60,133,0
2023-03-26,Store_2,Product_1,61,233,0
2023-03-27,Store_2,Product_1,47,451,0
2023-03-28,Store_2,Product_1,51,138,0
2023-03-29,Store_2,Product_1,52,343,0
2023-03-30,Store_2,Product_1,44,343,0
2023-03-31,Store_2,Product_1,51,103,0
2023-04-01,Store_2,Product_1,60,236,0
2023-04-02,Store_2,Product_1,77,371,1
2023-04-03,Store_2,Product_1,45,168,0
